PeriodStart,VolOfVol
2016-11-25 08:30:00,0.000209263793226
2016-11-28 08:30:00,0.0005397380472333
2016-11-29 08:30:00,0.0003811960123939
2016-11-30 08:30:00,0.0006359895584079
2016-12-01 08:30:00,0.0013170690838245
2016-12-02 08:30:00,0.0010026051299027
2016-12-05 08:30:00,0.0007733161452522
2016-12-06 08:30:00,0.000606996341959
2016-12-07 08:30:00,0.0009227238985915001
2016-12-08 08:30:00,0.0014564415139942
2016-12-09 08:30:00,0.0007934164221702
2016-12-12 08:30:00,0.0008252429388941
2016-12-13 08:30:00,0.0008432055641057547
2016-12-14 08:30:00,0.001644992019966621
2016-12-15 08:30:00,0.000486795842175383
2016-12-16 08:30:00,0.0006636839939133614
2016-12-19 08:30:00,0.0004415893824150144
2016-12-20 08:30:00,0.000493745647238564
2016-12-21 08:30:00,0.0005430874764377
2016-12-22 08:30:00,0.0006054878283914
2016-12-27 08:30:00,0.0003598968531709
2016-12-28 08:30:00,0.0005804573496279
2016-12-29 08:30:00,0.0004992584722664
2016-12-30 08:30:00,0.0006320015058559
2017-01-03 08:30:00,0.0008301262396084
2017-01-04 08:30:00,0.0005615352953633
2017-01-05 08:30:00,0.0006878273418525
2017-01-06 08:30:00,0.0008536769611886
2017-01-09 08:30:00,0.0005716076207668
2017-01-10 08:30:00,0.0007658452993142
2017-01-11 08:30:00,0.0010776992654364184
2017-01-12 08:30:00,0.0013106142844454417
2017-01-13 08:30:00,0.0005328397115873391
2017-01-17 08:30:00,0.0005178125977847389
2017-01-18 08:30:00,0.0005526478758965
2017-01-19 08:30:00,0.0006470476976075
2017-01-20 08:30:00,0.0006885848329036
2017-01-23 08:30:00,0.0006556398294792
2017-01-24 08:30:00,0.0005366104680617
2017-01-25 08:30:00,0.0004608054577665
2017-01-26 08:30:00,0.0005053223841304
2017-01-27 08:30:00,0.0003865761889929
2017-01-30 08:30:00,0.0014654853716972
2017-01-31 08:30:00,0.0010156750218382
2017-02-01 08:30:00,0.0007438968966625
2017-02-02 08:30:00,0.0006986306597434
2017-02-03 08:30:00,0.0004734059841277
2017-02-06 08:30:00,0.0006279472582002
2017-02-07 08:30:00,0.0004261007844322
2017-02-08 08:30:00,0.0005718474734628
2017-02-09 08:30:00,0.0004949162795108
2017-02-10 08:30:00,0.000428493436185
2017-02-13 08:30:00,0.0004722858270349006
2017-02-14 08:30:00,0.0006814446443893611
2017-02-15 08:30:00,0.0010566278348073
2017-02-16 08:30:00,0.0015867000396797
